year,month,day,hour,minute,MOER,timestamp
2022.0,4.0,23.0,5.0,55.0,957.0,2022-04-23T05:55:00+00:00
2022.0,4.0,23.0,6.0,0.0,957.0,2022-04-23T06:00:00+00:00
2022.0,4.0,23.0,6.0,5.0,918.0,2022-04-23T06:05:00+00:00
2022.0,4.0,23.0,6.0,10.0,963.0,2022-04-23T06:10:00+00:00
2022.0,4.0,23.0,6.0,15.0,971.0,2022-04-23T06:15:00+00:00
2022.0,4.0,23.0,6.0,20.0,981.0,2022-04-23T06:20:00+00:00
2022.0,4.0,23.0,6.0,25.0,987.0,2022-04-23T06:25:00+00:00
2022.0,4.0,23.0,6.0,30.0,991.0,2022-04-23T06:30:00+00:00
2022.0,4.0,23.0,6.0,35.0,994.0,2022-04-23T06:35:00+00:00
2022.0,4.0,23.0,6.0,40.0,996.0,2022-04-23T06:40:00+00:00
2022.0,4.0,23.0,6.0,45.0,1007.0,2022-04-23T06:45:00+00:00
2022.0,4.0,23.0,6.0,50.0,1009.0,2022-04-23T06:50:00+00:00
2022.0,4.0,23.0,6.0,55.0,1010.0,2022-04-23T06:55:00+00:00
2022.0,4.0,23.0,7.0,0.0,996.0,2022-04-23T07:00:00+00:00
2022.0,4.0,23.0,7.0,5.0,991.0,2022-04-23T07:05:00+00:00
2022.0,4.0,23.0,7.0,10.0,992.0,2022-04-23T07:10:00+00:00
2022.0,4.0,23.0,7.0,15.0,992.0,2022-04-23T07:15:00+00:00
2022.0,4.0,23.0,7.0,20.0,989.0,2022-04-23T07:20:00+00:00
2022.0,4.0,23.0,7.0,25.0,992.0,2022-04-23T07:25:00+00:00
2022.0,4.0,23.0,7.0,30.0,992.0,2022-04-23T07:30:00+00:00
2022.0,4.0,23.0,7.0,35.0,992.0,2022-04-23T07:35:00+00:00
2022.0,4.0,23.0,7.0,40.0,992.0,2022-04-23T07:40:00+00:00
2022.0,4.0,23.0,7.0,45.0,992.0,2022-04-23T07:45:00+00:00
2022.0,4.0,23.0,7.0,50.0,992.0,2022-04-23T07:50:00+00:00
2022.0,4.0,23.0,7.0,55.0,992.0,2022-04-23T07:55:00+00:00
2022.0,4.0,23.0,8.0,0.0,980.0,2022-04-23T08:00:00+00:00
2022.0,4.0,23.0,8.0,5.0,935.0,2022-04-23T08:05:00+00:00
2022.0,4.0,23.0,8.0,10.0,954.0,2022-04-23T08:10:00+00:00
2022.0,4.0,23.0,8.0,15.0,950.0,2022-04-23T08:15:00+00:00
2022.0,4.0,23.0,8.0,20.0,949.0,2022-04-23T08:20:00+00:00
2022.0,4.0,23.0,8.0,25.0,947.0,2022-04-23T08:25:00+00:00
2022.0,4.0,23.0,8.0,30.0,945.0,2022-04-23T08:30:00+00:00
2022.0,4.0,23.0,8.0,35.0,944.0,2022-04-23T08:35:00+00:00
2022.0,4.0,23.0,8.0,40.0,943.0,2022-04-23T08:40:00+00:00
2022.0,4.0,23.0,8.0,45.0,943.0,2022-04-23T08:45:00+00:00
2022.0,4.0,23.0,8.0,50.0,942.0,2022-04-23T08:50:00+00:00
2022.0,4.0,23.0,8.0,55.0,944.0,2022-04-23T08:55:00+00:00
2022.0,4.0,23.0,9.0,0.0,946.0,2022-04-23T09:00:00+00:00
2022.0,4.0,23.0,9.0,5.0,945.0,2022-04-23T09:05:00+00:00
2022.0,4.0,23.0,9.0,10.0,979.0,2022-04-23T09:10:00+00:00
2022.0,4.0,23.0,9.0,15.0,990.0,2022-04-23T09:15:00+00:00
2022.0,4.0,23.0,9.0,20.0,997.0,2022-04-23T09:20:00+00:00
2022.0,4.0,23.0,9.0,25.0,1002.0,2022-04-23T09:25:00+00:00
2022.0,4.0,23.0,9.0,30.0,1006.0,2022-04-23T09:30:00+00:00
2022.0,4.0,23.0,9.0,35.0,1010.0,2022-04-23T09:35:00+00:00
2022.0,4.0,23.0,9.0,40.0,1011.0,2022-04-23T09:40:00+00:00
2022.0,4.0,23.0,9.0,45.0,1014.0,2022-04-23T09:45:00+00:00
2022.0,4.0,23.0,9.0,50.0,1018.0,2022-04-23T09:50:00+00:00
2022.0,4.0,23.0,9.0,55.0,1019.0,2022-04-23T09:55:00+00:00
2022.0,4.0,23.0,10.0,0.0,1021.0,2022-04-23T10:00:00+00:00
2022.0,4.0,23.0,10.0,5.0,1000.0,2022-04-23T10:05:00+00:00
2022.0,4.0,23.0,10.0,10.0,1041.0,2022-04-23T10:10:00+00:00
2022.0,4.0,23.0,10.0,15.0,1048.0,2022-04-23T10:15:00+00:00
2022.0,4.0,23.0,10.0,20.0,1048.0,2022-04-23T10:20:00+00:00
2022.0,4.0,23.0,10.0,25.0,1047.0,2022-04-23T10:25:00+00:00
2022.0,4.0,23.0,10.0,30.0,1046.0,2022-04-23T10:30:00+00:00
2022.0,4.0,23.0,10.0,35.0,1045.0,2022-04-23T10:35:00+00:00
2022.0,4.0,23.0,10.0,40.0,1043.0,2022-04-23T10:40:00+00:00
2022.0,4.0,23.0,10.0,45.0,1042.0,2022-04-23T10:45:00+00:00
2022.0,4.0,23.0,10.0,50.0,1042.0,2022-04-23T10:50:00+00:00
2022.0,4.0,23.0,10.0,55.0,1042.0,2022-04-23T10:55:00+00:00
2022.0,4.0,23.0,11.0,0.0,1078.0,2022-04-23T11:00:00+00:00
2022.0,4.0,23.0,11.0,5.0,1003.0,2022-04-23T11:05:00+00:00
2022.0,4.0,23.0,11.0,10.0,1054.0,2022-04-23T11:10:00+00:00
2022.0,4.0,23.0,11.0,15.0,1052.0,2022-04-23T11:15:00+00:00
2022.0,4.0,23.0,11.0,20.0,1054.0,2022-04-23T11:20:00+00:00
2022.0,4.0,23.0,11.0,25.0,1055.0,2022-04-23T11:25:00+00:00
2022.0,4.0,23.0,11.0,30.0,1056.0,2022-04-23T11:30:00+00:00
2022.0,4.0,23.0,11.0,35.0,1056.0,2022-04-23T11:35:00+00:00
2022.0,4.0,23.0,11.0,40.0,1057.0,2022-04-23T11:40:00+00:00
2022.0,4.0,23.0,11.0,45.0,1057.0,2022-04-23T11:45:00+00:00
2022.0,4.0,23.0,11.0,50.0,1057.0,2022-04-23T11:50:00+00:00
2022.0,4.0,23.0,11.0,55.0,1057.0,2022-04-23T11:55:00+00:00
2022.0,4.0,23.0,12.0,0.0,1058.0,2022-04-23T12:00:00+00:00
2022.0,4.0,23.0,12.0,5.0,1007.0,2022-04-23T12:05:00+00:00
2022.0,4.0,23.0,12.0,10.0,1039.0,2022-04-23T12:10:00+00:00
2022.0,4.0,23.0,12.0,15.0,1037.0,2022-04-23T12:15:00+00:00
2022.0,4.0,23.0,12.0,20.0,1036.0,2022-04-23T12:20:00+00:00
2022.0,4.0,23.0,12.0,25.0,1034.0,2022-04-23T12:25:00+00:00
2022.0,4.0,23.0,12.0,30.0,1033.0,2022-04-23T12:30:00+00:00
2022.0,4.0,23.0,12.0,35.0,1033.0,2022-04-23T12:35:00+00:00
2022.0,4.0,23.0,12.0,40.0,1029.0,2022-04-23T12:40:00+00:00
2022.0,4.0,23.0,12.0,45.0,1029.0,2022-04-23T12:45:00+00:00
2022.0,4.0,23.0,12.0,50.0,1028.0,2022-04-23T12:50:00+00:00
2022.0,4.0,23.0,12.0,55.0,1028.0,2022-04-23T12:55:00+00:00
2022.0,4.0,23.0,13.0,0.0,1028.0,2022-04-23T13:00:00+00:00
2022.0,4.0,23.0,13.0,5.0,1048.0,2022-04-23T13:05:00+00:00
2022.0,4.0,23.0,13.0,10.0,1058.0,2022-04-23T13:10:00+00:00
2022.0,4.0,23.0,13.0,15.0,1067.0,2022-04-23T13:15:00+00:00
2022.0,4.0,23.0,13.0,20.0,1075.0,2022-04-23T13:20:00+00:00
2022.0,4.0,23.0,13.0,25.0,1079.0,2022-04-23T13:25:00+00:00
2022.0,4.0,23.0,13.0,30.0,1082.0,2022-04-23T13:30:00+00:00
2022.0,4.0,23.0,13.0,35.0,1084.0,2022-04-23T13:35:00+00:00
2022.0,4.0,23.0,13.0,40.0,1085.0,2022-04-23T13:40:00+00:00
2022.0,4.0,23.0,13.0,45.0,1086.0,2022-04-23T13:45:00+00:00
2022.0,4.0,23.0,13.0,50.0,1087.0,2022-04-23T13:50:00+00:00
2022.0,4.0,23.0,13.0,55.0,1093.0,2022-04-23T13:55:00+00:00
2022.0,4.0,23.0,14.0,0.0,1099.0,2022-04-23T14:00:00+00:00
2022.0,4.0,23.0,14.0,5.0,1091.0,2022-04-23T14:05:00+00:00
2022.0,4.0,23.0,14.0,10.0,1067.0,2022-04-23T14:10:00+00:00
2022.0,4.0,23.0,14.0,15.0,1061.0,2022-04-23T14:15:00+00:00
2022.0,4.0,23.0,14.0,20.0,1057.0,2022-04-23T14:20:00+00:00
2022.0,4.0,23.0,14.0,25.0,1060.0,2022-04-23T14:25:00+00:00
2022.0,4.0,23.0,14.0,30.0,1004.0,2022-04-23T14:30:00+00:00
2022.0,4.0,23.0,14.0,35.0,940.0,2022-04-23T14:35:00+00:00
2022.0,4.0,23.0,14.0,40.0,900.0,2022-04-23T14:40:00+00:00
2022.0,4.0,23.0,14.0,45.0,889.0,2022-04-23T14:45:00+00:00
2022.0,4.0,23.0,14.0,50.0,881.0,2022-04-23T14:50:00+00:00
2022.0,4.0,23.0,14.0,55.0,874.0,2022-04-23T14:55:00+00:00
2022.0,4.0,23.0,15.0,0.0,874.0,2022-04-23T15:00:00+00:00
2022.0,4.0,23.0,15.0,5.0,547.0,2022-04-23T15:05:00+00:00
2022.0,4.0,23.0,15.0,10.0,856.0,2022-04-23T15:10:00+00:00
2022.0,4.0,23.0,15.0,15.0,857.0,2022-04-23T15:15:00+00:00
2022.0,4.0,23.0,15.0,20.0,853.0,2022-04-23T15:20:00+00:00
2022.0,4.0,23.0,15.0,25.0,853.0,2022-04-23T15:25:00+00:00
2022.0,4.0,23.0,15.0,30.0,862.0,2022-04-23T15:30:00+00:00
2022.0,4.0,23.0,15.0,35.0,853.0,2022-04-23T15:35:00+00:00
2022.0,4.0,23.0,15.0,40.0,42.0,2022-04-23T15:40:00+00:00
2022.0,4.0,23.0,15.0,45.0,41.0,2022-04-23T15:45:00+00:00
2022.0,4.0,23.0,15.0,50.0,40.0,2022-04-23T15:50:00+00:00
2022.0,4.0,23.0,15.0,55.0,40.0,2022-04-23T15:55:00+00:00
2022.0,4.0,23.0,16.0,0.0,39.0,2022-04-23T16:00:00+00:00
2022.0,4.0,23.0,16.0,5.0,39.0,2022-04-23T16:05:00+00:00
2022.0,4.0,23.0,16.0,10.0,39.0,2022-04-23T16:10:00+00:00
2022.0,4.0,23.0,16.0,15.0,39.0,2022-04-23T16:15:00+00:00
2022.0,4.0,23.0,16.0,20.0,40.0,2022-04-23T16:20:00+00:00
2022.0,4.0,23.0,16.0,25.0,40.0,2022-04-23T16:25:00+00:00
2022.0,4.0,23.0,16.0,30.0,40.0,2022-04-23T16:30:00+00:00
2022.0,4.0,23.0,16.0,35.0,40.0,2022-04-23T16:35:00+00:00
2022.0,4.0,23.0,16.0,40.0,40.0,2022-04-23T16:40:00+00:00
2022.0,4.0,23.0,16.0,45.0,40.0,2022-04-23T16:45:00+00:00
2022.0,4.0,23.0,16.0,50.0,40.0,2022-04-23T16:50:00+00:00
2022.0,4.0,23.0,16.0,55.0,40.0,2022-04-23T16:55:00+00:00
2022.0,4.0,23.0,17.0,0.0,48.0,2022-04-23T17:00:00+00:00
2022.0,4.0,23.0,17.0,5.0,50.0,2022-04-23T17:05:00+00:00
2022.0,4.0,23.0,17.0,10.0,50.0,2022-04-23T17:10:00+00:00
2022.0,4.0,23.0,17.0,15.0,50.0,2022-04-23T17:15:00+00:00
2022.0,4.0,23.0,17.0,20.0,50.0,2022-04-23T17:20:00+00:00
2022.0,4.0,23.0,17.0,25.0,60.0,2022-04-23T17:25:00+00:00
2022.0,4.0,23.0,17.0,30.0,60.0,2022-04-23T17:30:00+00:00
2022.0,4.0,23.0,17.0,35.0,60.0,2022-04-23T17:35:00+00:00
2022.0,4.0,23.0,17.0,40.0,64.0,2022-04-23T17:40:00+00:00
2022.0,4.0,23.0,17.0,45.0,63.0,2022-04-23T17:45:00+00:00
2022.0,4.0,23.0,17.0,50.0,63.0,2022-04-23T17:50:00+00:00
2022.0,4.0,23.0,17.0,55.0,62.0,2022-04-23T17:55:00+00:00
2022.0,4.0,23.0,18.0,0.0,62.0,2022-04-23T18:00:00+00:00
2022.0,4.0,23.0,18.0,5.0,63.0,2022-04-23T18:05:00+00:00
2022.0,4.0,23.0,18.0,10.0,73.0,2022-04-23T18:10:00+00:00
2022.0,4.0,23.0,18.0,15.0,73.0,2022-04-23T18:15:00+00:00
2022.0,4.0,23.0,18.0,20.0,61.0,2022-04-23T18:20:00+00:00
2022.0,4.0,23.0,18.0,25.0,64.0,2022-04-23T18:25:00+00:00
2022.0,4.0,23.0,18.0,30.0,64.0,2022-04-23T18:30:00+00:00
2022.0,4.0,23.0,18.0,35.0,64.0,2022-04-23T18:35:00+00:00
2022.0,4.0,23.0,18.0,40.0,66.0,2022-04-23T18:40:00+00:00
2022.0,4.0,23.0,18.0,45.0,66.0,2022-04-23T18:45:00+00:00
2022.0,4.0,23.0,18.0,50.0,67.0,2022-04-23T18:50:00+00:00
2022.0,4.0,23.0,18.0,55.0,67.0,2022-04-23T18:55:00+00:00
2022.0,4.0,23.0,19.0,0.0,67.0,2022-04-23T19:00:00+00:00
2022.0,4.0,23.0,19.0,5.0,65.0,2022-04-23T19:05:00+00:00
2022.0,4.0,23.0,19.0,10.0,63.0,2022-04-23T19:10:00+00:00
2022.0,4.0,23.0,19.0,15.0,62.0,2022-04-23T19:15:00+00:00
2022.0,4.0,23.0,19.0,20.0,61.0,2022-04-23T19:20:00+00:00
2022.0,4.0,23.0,19.0,25.0,60.0,2022-04-23T19:25:00+00:00
2022.0,4.0,23.0,19.0,30.0,60.0,2022-04-23T19:30:00+00:00
2022.0,4.0,23.0,19.0,35.0,62.0,2022-04-23T19:35:00+00:00
2022.0,4.0,23.0,19.0,40.0,62.0,2022-04-23T19:40:00+00:00
2022.0,4.0,23.0,19.0,45.0,56.0,2022-04-23T19:45:00+00:00
2022.0,4.0,23.0,19.0,50.0,63.0,2022-04-23T19:50:00+00:00
2022.0,4.0,23.0,19.0,55.0,60.0,2022-04-23T19:55:00+00:00
2022.0,4.0,23.0,20.0,0.0,61.0,2022-04-23T20:00:00+00:00
2022.0,4.0,23.0,20.0,5.0,59.0,2022-04-23T20:05:00+00:00
2022.0,4.0,23.0,20.0,10.0,61.0,2022-04-23T20:10:00+00:00
2022.0,4.0,23.0,20.0,15.0,61.0,2022-04-23T20:15:00+00:00
2022.0,4.0,23.0,20.0,20.0,61.0,2022-04-23T20:20:00+00:00
2022.0,4.0,23.0,20.0,25.0,61.0,2022-04-23T20:25:00+00:00
2022.0,4.0,23.0,20.0,30.0,61.0,2022-04-23T20:30:00+00:00
2022.0,4.0,23.0,20.0,35.0,61.0,2022-04-23T20:35:00+00:00
2022.0,4.0,23.0,20.0,40.0,68.0,2022-04-23T20:40:00+00:00
2022.0,4.0,23.0,20.0,45.0,68.0,2022-04-23T20:45:00+00:00
2022.0,4.0,23.0,20.0,50.0,68.0,2022-04-23T20:50:00+00:00
2022.0,4.0,23.0,20.0,55.0,60.0,2022-04-23T20:55:00+00:00
2022.0,4.0,23.0,21.0,0.0,60.0,2022-04-23T21:00:00+00:00
2022.0,4.0,23.0,21.0,5.0,61.0,2022-04-23T21:05:00+00:00
2022.0,4.0,23.0,21.0,10.0,63.0,2022-04-23T21:10:00+00:00
2022.0,4.0,23.0,21.0,15.0,63.0,2022-04-23T21:15:00+00:00
2022.0,4.0,23.0,21.0,20.0,63.0,2022-04-23T21:20:00+00:00
2022.0,4.0,23.0,21.0,25.0,62.0,2022-04-23T21:25:00+00:00
2022.0,4.0,23.0,21.0,30.0,63.0,2022-04-23T21:30:00+00:00
2022.0,4.0,23.0,21.0,35.0,62.0,2022-04-23T21:35:00+00:00
2022.0,4.0,23.0,21.0,40.0,62.0,2022-04-23T21:40:00+00:00
2022.0,4.0,23.0,21.0,45.0,62.0,2022-04-23T21:45:00+00:00
2022.0,4.0,23.0,21.0,50.0,63.0,2022-04-23T21:50:00+00:00
2022.0,4.0,23.0,21.0,55.0,63.0,2022-04-23T21:55:00+00:00
2022.0,4.0,23.0,22.0,0.0,63.0,2022-04-23T22:00:00+00:00
2022.0,4.0,23.0,22.0,5.0,62.0,2022-04-23T22:05:00+00:00
2022.0,4.0,23.0,22.0,10.0,59.0,2022-04-23T22:10:00+00:00
2022.0,4.0,23.0,22.0,15.0,58.0,2022-04-23T22:15:00+00:00
2022.0,4.0,23.0,22.0,20.0,58.0,2022-04-23T22:20:00+00:00
2022.0,4.0,23.0,22.0,25.0,58.0,2022-04-23T22:25:00+00:00
2022.0,4.0,23.0,22.0,30.0,62.0,2022-04-23T22:30:00+00:00
2022.0,4.0,23.0,22.0,35.0,62.0,2022-04-23T22:35:00+00:00
2022.0,4.0,23.0,22.0,40.0,62.0,2022-04-23T22:40:00+00:00
2022.0,4.0,23.0,22.0,45.0,62.0,2022-04-23T22:45:00+00:00
2022.0,4.0,23.0,22.0,50.0,62.0,2022-04-23T22:50:00+00:00
2022.0,4.0,23.0,22.0,55.0,59.0,2022-04-23T22:55:00+00:00
2022.0,4.0,23.0,23.0,0.0,59.0,2022-04-23T23:00:00+00:00
2022.0,4.0,23.0,23.0,5.0,60.0,2022-04-23T23:05:00+00:00
2022.0,4.0,23.0,23.0,10.0,59.0,2022-04-23T23:10:00+00:00
2022.0,4.0,23.0,23.0,15.0,59.0,2022-04-23T23:15:00+00:00
2022.0,4.0,23.0,23.0,20.0,57.0,2022-04-23T23:20:00+00:00
2022.0,4.0,23.0,23.0,25.0,58.0,2022-04-23T23:25:00+00:00
2022.0,4.0,23.0,23.0,30.0,58.0,2022-04-23T23:30:00+00:00
2022.0,4.0,23.0,23.0,35.0,51.0,2022-04-23T23:35:00+00:00
2022.0,4.0,23.0,23.0,40.0,40.0,2022-04-23T23:40:00+00:00
2022.0,4.0,23.0,23.0,45.0,40.0,2022-04-23T23:45:00+00:00
2022.0,4.0,23.0,23.0,50.0,40.0,2022-04-23T23:50:00+00:00
2022.0,4.0,23.0,23.0,55.0,40.0,2022-04-23T23:55:00+00:00
2022.0,4.0,24.0,0.0,0.0,40.0,2022-04-24T00:00:00+00:00
2022.0,4.0,24.0,0.0,5.0,40.0,2022-04-24T00:05:00+00:00
2022.0,4.0,24.0,0.0,10.0,41.0,2022-04-24T00:10:00+00:00
2022.0,4.0,24.0,0.0,15.0,40.0,2022-04-24T00:15:00+00:00
2022.0,4.0,24.0,0.0,20.0,41.0,2022-04-24T00:20:00+00:00
2022.0,4.0,24.0,0.0,25.0,41.0,2022-04-24T00:25:00+00:00
2022.0,4.0,24.0,0.0,30.0,41.0,2022-04-24T00:30:00+00:00
2022.0,4.0,24.0,0.0,35.0,41.0,2022-04-24T00:35:00+00:00
2022.0,4.0,24.0,0.0,40.0,41.0,2022-04-24T00:40:00+00:00
2022.0,4.0,24.0,0.0,45.0,41.0,2022-04-24T00:45:00+00:00
2022.0,4.0,24.0,0.0,50.0,840.0,2022-04-24T00:50:00+00:00
2022.0,4.0,24.0,0.0,55.0,875.0,2022-04-24T00:55:00+00:00
2022.0,4.0,24.0,1.0,0.0,873.0,2022-04-24T01:00:00+00:00
2022.0,4.0,24.0,1.0,5.0,896.0,2022-04-24T01:05:00+00:00
2022.0,4.0,24.0,1.0,10.0,884.0,2022-04-24T01:10:00+00:00
2022.0,4.0,24.0,1.0,15.0,898.0,2022-04-24T01:15:00+00:00
2022.0,4.0,24.0,1.0,20.0,895.0,2022-04-24T01:20:00+00:00
2022.0,4.0,24.0,1.0,25.0,888.0,2022-04-24T01:25:00+00:00
2022.0,4.0,24.0,1.0,30.0,884.0,2022-04-24T01:30:00+00:00
2022.0,4.0,24.0,1.0,35.0,882.0,2022-04-24T01:35:00+00:00
2022.0,4.0,24.0,1.0,40.0,879.0,2022-04-24T01:40:00+00:00
2022.0,4.0,24.0,1.0,45.0,876.0,2022-04-24T01:45:00+00:00
2022.0,4.0,24.0,1.0,50.0,874.0,2022-04-24T01:50:00+00:00
2022.0,4.0,24.0,1.0,55.0,873.0,2022-04-24T01:55:00+00:00
2022.0,4.0,24.0,2.0,0.0,871.0,2022-04-24T02:00:00+00:00
2022.0,4.0,24.0,2.0,5.0,820.0,2022-04-24T02:05:00+00:00
2022.0,4.0,24.0,2.0,10.0,853.0,2022-04-24T02:10:00+00:00
2022.0,4.0,24.0,2.0,15.0,867.0,2022-04-24T02:15:00+00:00
2022.0,4.0,24.0,2.0,20.0,873.0,2022-04-24T02:20:00+00:00
2022.0,4.0,24.0,2.0,25.0,875.0,2022-04-24T02:25:00+00:00
2022.0,4.0,24.0,2.0,30.0,876.0,2022-04-24T02:30:00+00:00
2022.0,4.0,24.0,2.0,35.0,876.0,2022-04-24T02:35:00+00:00
2022.0,4.0,24.0,2.0,40.0,876.0,2022-04-24T02:40:00+00:00
2022.0,4.0,24.0,2.0,45.0,876.0,2022-04-24T02:45:00+00:00
2022.0,4.0,24.0,2.0,50.0,877.0,2022-04-24T02:50:00+00:00
2022.0,4.0,24.0,2.0,55.0,877.0,2022-04-24T02:55:00+00:00
2022.0,4.0,24.0,3.0,0.0,878.0,2022-04-24T03:00:00+00:00
2022.0,4.0,24.0,3.0,5.0,863.0,2022-04-24T03:05:00+00:00
2022.0,4.0,24.0,3.0,10.0,894.0,2022-04-24T03:10:00+00:00
2022.0,4.0,24.0,3.0,15.0,913.0,2022-04-24T03:15:00+00:00
2022.0,4.0,24.0,3.0,20.0,923.0,2022-04-24T03:20:00+00:00
2022.0,4.0,24.0,3.0,25.0,929.0,2022-04-24T03:25:00+00:00
2022.0,4.0,24.0,3.0,30.0,933.0,2022-04-24T03:30:00+00:00
2022.0,4.0,24.0,3.0,35.0,936.0,2022-04-24T03:35:00+00:00
2022.0,4.0,24.0,3.0,40.0,938.0,2022-04-24T03:40:00+00:00
2022.0,4.0,24.0,3.0,45.0,940.0,2022-04-24T03:45:00+00:00
2022.0,4.0,24.0,3.0,50.0,941.0,2022-04-24T03:50:00+00:00
2022.0,4.0,24.0,3.0,55.0,941.0,2022-04-24T03:55:00+00:00
2022.0,4.0,24.0,4.0,0.0,944.0,2022-04-24T04:00:00+00:00
2022.0,4.0,24.0,4.0,5.0,945.0,2022-04-24T04:05:00+00:00
2022.0,4.0,24.0,4.0,10.0,954.0,2022-04-24T04:10:00+00:00
2022.0,4.0,24.0,4.0,15.0,964.0,2022-04-24T04:15:00+00:00
2022.0,4.0,24.0,4.0,20.0,971.0,2022-04-24T04:20:00+00:00
2022.0,4.0,24.0,4.0,25.0,974.0,2022-04-24T04:25:00+00:00
2022.0,4.0,24.0,4.0,30.0,977.0,2022-04-24T04:30:00+00:00
2022.0,4.0,24.0,4.0,35.0,978.0,2022-04-24T04:35:00+00:00
2022.0,4.0,24.0,4.0,40.0,979.0,2022-04-24T04:40:00+00:00
2022.0,4.0,24.0,4.0,45.0,980.0,2022-04-24T04:45:00+00:00
2022.0,4.0,24.0,4.0,50.0,980.0,2022-04-24T04:50:00+00:00
2022.0,4.0,24.0,4.0,55.0,981.0,2022-04-24T04:55:00+00:00
2022.0,4.0,24.0,5.0,0.0,981.0,2022-04-24T05:00:00+00:00
2022.0,4.0,24.0,5.0,5.0,988.0,2022-04-24T05:05:00+00:00
2022.0,4.0,24.0,5.0,10.0,974.0,2022-04-24T05:10:00+00:00
2022.0,4.0,24.0,5.0,15.0,970.0,2022-04-24T05:15:00+00:00
2022.0,4.0,24.0,5.0,20.0,966.0,2022-04-24T05:20:00+00:00
2022.0,4.0,24.0,5.0,25.0,964.0,2022-04-24T05:25:00+00:00
2022.0,4.0,24.0,5.0,30.0,962.0,2022-04-24T05:30:00+00:00
2022.0,4.0,24.0,5.0,35.0,961.0,2022-04-24T05:35:00+00:00
2022.0,4.0,24.0,5.0,40.0,961.0,2022-04-24T05:40:00+00:00
2022.0,4.0,24.0,5.0,45.0,960.0,2022-04-24T05:45:00+00:00
2022.0,4.0,24.0,5.0,50.0,960.0,2022-04-24T05:50:00+00:00
2022.0,4.0,24.0,5.0,55.0,959.0,2022-04-24T05:55:00+00:00
2022.0,4.0,24.0,6.0,0.0,959.0,2022-04-24T06:00:00+00:00
2022.0,4.0,24.0,6.0,5.0,948.0,2022-04-24T06:05:00+00:00
2022.0,4.0,24.0,6.0,10.0,975.0,2022-04-24T06:10:00+00:00
2022.0,4.0,24.0,6.0,15.0,987.0,2022-04-24T06:15:00+00:00
2022.0,4.0,24.0,6.0,20.0,994.0,2022-04-24T06:20:00+00:00
2022.0,4.0,24.0,6.0,25.0,998.0,2022-04-24T06:25:00+00:00
2022.0,4.0,24.0,6.0,30.0,1002.0,2022-04-24T06:30:00+00:00
2022.0,4.0,24.0,6.0,35.0,1005.0,2022-04-24T06:35:00+00:00
2022.0,4.0,24.0,6.0,40.0,1006.0,2022-04-24T06:40:00+00:00
2022.0,4.0,24.0,6.0,45.0,1008.0,2022-04-24T06:45:00+00:00
2022.0,4.0,24.0,6.0,50.0,1009.0,2022-04-24T06:50:00+00:00
2022.0,4.0,24.0,6.0,55.0,1010.0,2022-04-24T06:55:00+00:00
2022.0,4.0,24.0,7.0,0.0,1003.0,2022-04-24T07:00:00+00:00
2022.0,4.0,24.0,7.0,5.0,998.0,2022-04-24T07:05:00+00:00
2022.0,4.0,24.0,7.0,10.0,995.0,2022-04-24T07:10:00+00:00
2022.0,4.0,24.0,7.0,15.0,988.0,2022-04-24T07:15:00+00:00
2022.0,4.0,24.0,7.0,20.0,986.0,2022-04-24T07:20:00+00:00
2022.0,4.0,24.0,7.0,25.0,984.0,2022-04-24T07:25:00+00:00
2022.0,4.0,24.0,7.0,30.0,982.0,2022-04-24T07:30:00+00:00
2022.0,4.0,24.0,7.0,35.0,980.0,2022-04-24T07:35:00+00:00
2022.0,4.0,24.0,7.0,40.0,979.0,2022-04-24T07:40:00+00:00
2022.0,4.0,24.0,7.0,45.0,978.0,2022-04-24T07:45:00+00:00
2022.0,4.0,24.0,7.0,50.0,977.0,2022-04-24T07:50:00+00:00
2022.0,4.0,24.0,7.0,55.0,976.0,2022-04-24T07:55:00+00:00
2022.0,4.0,24.0,8.0,0.0,964.0,2022-04-24T08:00:00+00:00
2022.0,4.0,24.0,8.0,5.0,956.0,2022-04-24T08:05:00+00:00
2022.0,4.0,24.0,8.0,10.0,902.0,2022-04-24T08:10:00+00:00
2022.0,4.0,24.0,8.0,15.0,894.0,2022-04-24T08:15:00+00:00
2022.0,4.0,24.0,8.0,20.0,891.0,2022-04-24T08:20:00+00:00
2022.0,4.0,24.0,8.0,25.0,889.0,2022-04-24T08:25:00+00:00
2022.0,4.0,24.0,8.0,30.0,887.0,2022-04-24T08:30:00+00:00
2022.0,4.0,24.0,8.0,35.0,885.0,2022-04-24T08:35:00+00:00
2022.0,4.0,24.0,8.0,40.0,885.0,2022-04-24T08:40:00+00:00
2022.0,4.0,24.0,8.0,45.0,886.0,2022-04-24T08:45:00+00:00
2022.0,4.0,24.0,8.0,50.0,886.0,2022-04-24T08:50:00+00:00
2022.0,4.0,24.0,8.0,55.0,887.0,2022-04-24T08:55:00+00:00
2022.0,4.0,24.0,9.0,0.0,887.0,2022-04-24T09:00:00+00:00
2022.0,4.0,24.0,9.0,5.0,897.0,2022-04-24T09:05:00+00:00
2022.0,4.0,24.0,9.0,10.0,911.0,2022-04-24T09:10:00+00:00
2022.0,4.0,24.0,9.0,15.0,916.0,2022-04-24T09:15:00+00:00
2022.0,4.0,24.0,9.0,20.0,920.0,2022-04-24T09:20:00+00:00
2022.0,4.0,24.0,9.0,25.0,923.0,2022-04-24T09:25:00+00:00
